FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
4546;NIEUWMWDE;Nieuwe Merwede;TVNW0070;Vogeltelvak (oud) vak 70;4.750746;51.76801;111043;420013;DONAR_RD
4547;NIEUWMWDE;Nieuwe Merwede;TVNW0080;Vogeltelvak (oud) vak 80;4.793198;51.797782;114000;423300;DONAR_RD
4548;NIEUWMWDE;Nieuwe Merwede;TVNW0090;Vogeltelvak (oud) vak 90;4.852474;51.799839;118090;423497;DONAR_RD
4549;NIEUWMWDE;Nieuwe Merwede;WERKDBTN;Werkendam buiten;4.877187;51.806988;119800;424280;DONAR_RD
4550;NIEUWMWDE;Nieuwe Merwede;WERKDM;Werkendam;4.876034;51.812673;119725;424913;DONAR_RD
4551;NIEUWMWDE;Nieuwe Merwede;ZUIDHLSBBH;Zuid-Hollandse Biesbosch;4.667034;51.753924;105250;418500;DONAR_RD
4552;NIEUWMWDE;Nieuwe Merwede;ZUIDHVN;Zuidhaven (kilometer 976.6);4.718026;51.743798;108760;417340;DONAR_RD
4553;NIEUWWTWG;Nieuwe Waterweg;BUITHVMSSMH1;Buitenhaven Maassluis, vak MH1;4.247279;51.917404;76557;437055;DONAR_RD
4554;NIEUWWTWG;Nieuwe Waterweg;EURPHVN;Europahaven;4.029389;51.963141;61665;442400;DONAR_RD
4555;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLD;Hoek van Holland;4.120131;51.978539;67930;444000;DONAR_RD
4556;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLD1029;Hoek van Holland, kilometer 1029;4.13445;51.9715;68900;443200;DONAR_RD
4557;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLDMDN;Hoek van Holland midden;4.110222;51.978881;67250;444050;DONAR_RD
4558;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLDNOVR;Hoek van Holland noordoever;4.110697;51.977538;67280;443900;DONAR_RD
4559;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLDZOVR;Hoek van Holland zuidoever;4.111639;51.980245;67350;444200;DONAR_RD
4560;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLLKOVR;Hoek van Holland linker oever (kilometer;4.131755;51.968954;68710;442920;DONAR_RD
4561;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLRTOVR;Hoek van Holland rechter oever (kilomete;4.120078;51.977864;67925;443925;DONAR_RD
4562;NIEUWWTWG;Nieuwe Waterweg;HOEKVHLSSDM;Hoek van Holland splitsingsdam;4.116377;51.973329;67662;443425;DONAR_RD
4563;NIEUWWTWG;Nieuwe Waterweg;MAASSKSGR;Maassluis, Kruitsteiger;4.202278;51.941277;73505;439760;DONAR_RD
4564;NIEUWWTWG;Nieuwe Waterweg;MAASSS;Maassluis;4.250058;51.918465;76750;437170;DONAR_RD
4565;NIEUWWTWG;Nieuwe Waterweg;MISSSPHVN;Mississippihaven;4.045375;51.935203;62706;439272;DONAR_RD
4566;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTW519A;Nieuwe Waterweg, vak 519A (kilometer 103;4.07282;51.981894;64687;444431;DONAR_RD
4567;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTW519B;Nieuwe Waterweg, vak 519B (kilometer 103;4.063684;51.983113;64062;444578;DONAR_RD
4568;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTW521A;Nieuwe Waterweg, vak 521A (kilometer 103;4.055401;51.98453;63496;444746;DONAR_RD
4569;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTW521B;Nieuwe Waterweg, vak 521B (kilometer 103;4.04501;51.986795;62787;445011;DONAR_RD
4570;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWG598;Nieuwe Waterweg, vak 599 (kilometer 1014;4.302597;51.895705;80326;434583;DONAR_RD
4571;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWG599;Nieuwe Waterweg, vak 598 (kilometer 1014;4.313003;51.895036;81041;434498;DONAR_RD
4572;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW1;Nieuwe Waterweg, vak W1 (kilometer 1022;4.191216;51.941561;72745;439804;DONAR_RD
4573;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW10;Nieuwe Waterweg, vak W10 (kilometer 1014;4.288062;51.899436;79332;435013;DONAR_RD
4574;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW11;Nieuwe Waterweg, vak W11 (kilometer 1014;4.268803;51.905996;78018;435763;DONAR_RD
4575;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW12;Nieuwe Waterweg, vak W12 (kilometer 1014;4.244427;51.914653;76356;436752;DONAR_RD
4576;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW2;Nieuwe Waterweg, vak W2 (kilometer 1024;4.176323;51.951154;71739;440888;DONAR_RD
4577;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW3A;Nieuwe Waterweg, vak W3A (kilometer 1027;4.130786;51.970805;68647;443127;DONAR_RD
4578;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW3B;Nieuwe Waterweg, vak W3B (kilometer 1030;4.088375;51.982723;65757;444504;DONAR_RD
4579;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW4;Nieuwe Waterweg, vak W4 (kilometer 1020;4.21763;51.932109;74544;438723;DONAR_RD
4580;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW5;Nieuwe Waterweg, vak W5 (kilometer 1020;4.221922;51.931504;74838;438651;DONAR_RD
4581;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW6;Nieuwe Waterweg, vak W6 (kilometer 1020;4.226144;51.928516;75123;438314;DONAR_RD
4582;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW7;Nieuwe Waterweg, vak W7 (kilometer 1020;4.219955;51.93108;74702;438606;DONAR_RD
4583;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW8;Nieuwe Waterweg, vak W8 (kilometer 1020;4.224186;51.927759;74987;438232;DONAR_RD
4584;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWGW9;Nieuwe Waterweg, vak W9 (kilometer 1020;4.230103;51.923844;75387;437790;DONAR_RD
4585;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWNW2;Nieuwe Waterweg meetboei NW2 (kilometer;4.296318;51.899396;79900;435000;DONAR_RD
4586;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWNZDE;Nieuwe Waterweg noordzijde (km-raai 1027;4.159434;51.962774;70600;442200;DONAR_RD
4587;NIEUWWTWG;Nieuwe Waterweg;NIEUWWTWZZDE;Nieuwe Waterweg zuidzijde (tussen km-raa;4.227429;51.92211;75200;437600;DONAR_RD
4588;NIEUWWTWG;Nieuwe Waterweg;NOORDDM;Noorderdam;4.089755;51.981804;65850;444400;DONAR_RD
4589;NIEUWWTWG;Nieuwe Waterweg;OEVBWT;Oeverbos west;4.27904;51.904628;78720;435600;DONAR_RD
4590;NIEUWWTWG;Nieuwe Waterweg;POORTHVRTOVR;Poortershaven rechter oever (kilometer 1;4.202289;51.941279;73506;439760;DONAR_RD
4591;NIEUWWTWG;Nieuwe Waterweg;SCHIEDVDGUWT;Tussen Schiedam en Vlaardingen uitwateri;4.373161;51.907276;85200;435800;DONAR_RD
4599;NOORD;Noord;ALBSDM;Alblasserdam;4.645479;51.866791;103890;431070;DONAR_RD
4600;NOORD;Noord;ALBSDRTOVR;Alblasserdam rechteroever (nabij brug);4.656475;51.857558;104637;430035;DONAR_RD
4601;NOORD;Noord;KINDDK;Kinderdijk (kilometer 984);4.626493;51.881772;102600;432750;DONAR_RD
4602;NOORD;Noord;TVBR1311;Vogeltelvak met SOVON-code BR1311;4.672924;51.839363;105750;428000;DONAR_RD
4603;NOORD;Noord;TVBR1312;Vogeltelvak met SOVON-code BR1312;4.662084;51.836599;105000;427700;DONAR_RD
4604;NOORD;Noord;TVBR1313;Vogeltelvak met SOVON-code BR1313;4.665668;51.839318;105250;428000;DONAR_RD
4605;NOORD;Noord;TVBR1320;Vogeltelvak met SOVON-code BR1320;4.632416;51.875068;103000;432000;DONAR_RD
5239;RIJN;Rijn / Bovenrijn;BIJLJHVN;Bijland jachthaven (recreatieplas kilome;6.09474;51.862782;203700;430600;DONAR_RD
5240;RIJN;Rijn / Bovenrijn;BIJLND;Bijland (recreatieplas);6.088291;51.868214;203250;431200;DONAR_RD
5241;RIJN;Rijn / Bovenrijn;LOBH;Lobith;6.104141;51.851308;204360;429330;DONAR_RD
5242;RIJN;Rijn / Bovenrijn;LOBPTN;Lobith ponton;6.091717;51.855159;203500;429750;DONAR_RD
5243;RIJN;Rijn / Bovenrijn;LOBVHVN;Lobith vluchthaven;6.092425;51.856809;203547;429934;DONAR_RD
5244;RIJN;Rijn / Bovenrijn;MILLGADRN866;Millingen aan de Rijn, kilometer 866;6.062921;51.87106;201500;431500;DONAR_RD
5245;RIJN;Rijn / Bovenrijn;SPIJKSDK860;Spijkse dijk, kilometer 860;6.135198;51.850845;206500;429300;DONAR_RD
5246;RIJNDLD;Rijn  (Duitsland);BIMMN;Bimmen;6.083111;51.861952;202900;430500;DONAR_RD
5247;RIJNDLD;Rijn  (Duitsland);EMMRH;Emmerich;6.248597;51.829571;214340;427020;DONAR_RD
