FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
7062;WESTSDE;Westerschelde;BAALHK;Baalhoek;4.102832;51.366979;65541;375998;DONAR_RD
7063;WESTSDE;Westerschelde;BAALHKPDR;Baalhoek, Kruispolder;4.063949;51.360142;62820;375286;DONAR_RD
7064;WESTSDE;Westerschelde;BAARLBKDHVTE;Baarland, Bakendorp haventje;3.907044;51.406931;52000;380700;DONAR_RD
7065;WESTSDE;Westerschelde;BAARLBSD;Baarland badstrand;3.898309;51.395311;51366;379420;DONAR_RD
7066;WESTSDE;Westerschelde;BAARLD;Baarland (strand thv camping);3.895959;51.394202;51200;379300;DONAR_RD
7067;WESTSDE;Westerschelde;BAARLDPL;Baarland drempel;3.900943;51.373586;51500;377000;DONAR_RD
7068;WESTSDE;Westerschelde;BAARLSR;Baarland, schor;3.875161;51.398591;49763;379818;DONAR_RD
7069;WESTSDE;Westerschelde;BAARLUEFBK;Baarland, uienfabriek;3.901592;51.405261;51617;380522;DONAR_RD
7070;WESTSDE;Westerschelde;BAARLZPDR;Baarland, Zuidpolder;3.868599;51.402291;49315;380239;DONAR_RD
7071;WESTSDE;Westerschelde;BANKJVZTLDE;Bankje van Zoutelande;3.481661;51.488872;22650;390500;DONAR_RD
7072;WESTSDE;Westerschelde;BATH;Bath;4.210261;51.400048;73080;379550;DONAR_RD
7073;WESTSDE;Westerschelde;BATH02;Bath, punt 02;4.210348;51.400583;73087;379609;DONAR_RD
7074;WESTSDE;Westerschelde;BATHAPZSR;Bath, Appelzak schor;4.244854;51.378941;75450;377164;DONAR_RD
7075;WESTSDE;Westerschelde;BATHBI68;Bath boei 68;4.207183;51.391251;72850;378575;DONAR_RD
7076;WESTSDE;Westerschelde;BATHBI71;Bath boei 71;4.165687;51.384575;69950;377880;DONAR_RD
7077;WESTSDE;Westerschelde;BATHBSD;Bath badstrand;4.211093;51.401225;73140;379680;DONAR_RD
7078;WESTSDE;Westerschelde;BATHGS;Bath, grens;4.234969;51.392608;74786;378695;DONAR_RD
7079;WESTSDE;Westerschelde;BATHKK;Bath, kreek;4.205896;51.406522;72788;380275;DONAR_RD
7080;WESTSDE;Westerschelde;BATHSKNL;Bath, Spuikanaal;4.231132;51.396589;74526;379142;DONAR_RD
7081;WESTSDE;Westerschelde;BATHSWT;Bath schor west;4.184577;51.403832;71300;380000;DONAR_RD
7082;WESTSDE;Westerschelde;BATHVMLSR;Bath, voormalig schor;4.227088;51.405845;74261;380176;DONAR_RD
7083;WESTSDE;Westerschelde;BIERVPLNSR;Biervliet, Paulinaschor;3.716833;51.351122;38627;374779;DONAR_RD
7084;WESTSDE;Westerschelde;BIEZLSHM;Biezelingsche Ham;3.928081;51.445857;53550;385000;DONAR_RD
7085;WESTSDE;Westerschelde;BORSLDPL;Borssele drempel;3.706107;51.397912;38000;380000;DONAR_RD
7086;WESTSDE;Westerschelde;BORSSLBSD;Borssele badstrand;3.715347;51.428166;38720;383350;DONAR_RD
7087;WESTSDE;Westerschelde;BORSSLE;Borssele;3.735645;51.411821;40090;381500;DONAR_RD
7088;WESTSDE;Westerschelde;BORSSLILEPZK;Borssele (koelwater) inlaat EPZ kerncent;3.715877;51.425476;38750;383050;DONAR_RD
7089;WESTSDE;Westerschelde;BORSSLKCTLE;Borssele, kerncentrale;3.714718;51.430809;38683;383645;DONAR_RD
7090;WESTSDE;Westerschelde;BORSSLKLT;Borssele, Kaloot;3.704757;51.436843;38006;384332;DONAR_RD
7091;WESTSDE;Westerschelde;BORSSLLXBWG;Borssele, Luxemburgweg;3.736518;51.451233;40250;385882;DONAR_RD
7092;WESTSDE;Westerschelde;BORSSLNNL;Borssele noordnol;3.707213;51.42643;38150;383170;DONAR_RD
7093;WESTSDE;Westerschelde;BORSSLPDR;Borssele polder;3.761656;51.412187;41900;381500;DONAR_RD
7094;WESTSDE;Westerschelde;BORSSLQLHVN;Borssele, Quarleshaven;3.70827;51.462537;38316;387184;DONAR_RD
7095;WESTSDE;Westerschelde;BORSSLSSNL;Borssele, Staartsche Nol;3.764944;51.411495;42127;381418;DONAR_RD
7096;WESTSDE;Westerschelde;BORSSLTTL;Borssele, Total;3.729467;51.440542;39733;384704;DONAR_RD
7097;WESTSDE;Westerschelde;BORSSLULEPZK;Borssele (koelwater) uitlaat EPZ kerncen;3.709879;51.432133;38350;383800;DONAR_RD
7098;WESTSDE;Westerschelde;BORSSLVCTHVN;Borssele, van Cittershaven;3.707094;51.447594;38196;385524;DONAR_RD
7099;WESTSDE;Westerschelde;BRAAKMBMKDOW;Braakman bij Braakmankreek en DOW;3.760007;51.337536;41600;373200;DONAR_RD
7100;WESTSDE;Westerschelde;BRAAKMBVT;Braakman, bij Biervliet;3.719347;51.330667;38750;372500;DONAR_RD
7101;WESTSDE;Westerschelde;BRAAKMDWTBKS;Braakman bij drinkwaterbekkens;3.724078;51.299264;39000;369000;DONAR_RD
7102;WESTSDE;Westerschelde;BRAAKMHPLNEL;Braakman, hoek Paulina-, Elisabeth- en B;3.735389;51.343483;39900;373900;DONAR_RD
7103;WESTSDE;Westerschelde;BRAAKMHVBBSD;Braakman haven buitenzijde badstrand;3.732001;51.349819;39680;374610;DONAR_RD
7104;WESTSDE;Westerschelde;BRAAKMPLNPDH;Braakman, Paulinapolder haventje;3.725833;51.349641;39250;374600;DONAR_RD
7105;WESTSDE;Westerschelde;BRAAKMPLNPDS;Braakman, Paulinapolder schor;3.71794;51.349528;38700;374600;DONAR_RD
7106;WESTSDE;Westerschelde;BRAAKMSVJPT;Braakman, Savojaardplaat (mosselbanken);3.751141;51.344605;41000;374000;DONAR_RD
7107;WESTSDE;Westerschelde;BRESKBSD;Breskens badstrand;3.567546;51.401405;28370;380620;DONAR_RD
7108;WESTSDE;Westerschelde;BRESKBZPDR;Breskens, Buizenpolder;3.562813;51.386765;28000;379000;DONAR_RD
7109;WESTSDE;Westerschelde;BRESKHDHVN;Breskens Handelshaven;3.565973;51.397604;28250;380200;DONAR_RD
7110;WESTSDE;Westerschelde;BRESKHVLZDE;Breskens haven landzijde;3.5696;51.396762;28500;380100;DONAR_RD
7111;WESTSDE;Westerschelde;BRESKHVMD;Breskens havenmond;3.56811;51.398087;28400;380250;DONAR_RD
7112;WESTSDE;Westerschelde;BRESKHVMDN;Breskens haven midden;3.569582;51.397211;28500;380150;DONAR_RD
7113;WESTSDE;Westerschelde;BRESKJHVN;Breskens Jachthaven;3.569597;51.396834;28500;380108;DONAR_RD
7114;WESTSDE;Westerschelde;BRESKNWSHVN;Breskens, Nieuwe sluis haven;3.504477;51.407417;24000;381400;DONAR_RD
7115;WESTSDE;Westerschelde;BRESKNWSWNL;Breskens, Nieuwe sluis Westnol;3.491733;51.402715;23100;380900;DONAR_RD
7116;WESTSDE;Westerschelde;BRESKPDJBKWV;Breskens, Polder Jong Breskens 300 m wes;3.517371;51.408524;24900;381500;DONAR_RD
7117;WESTSDE;Westerschelde;BRESKS;Breskens;3.564727;51.400013;28170;380470;DONAR_RD
7118;WESTSDE;Westerschelde;BRESKVHVHVMD;Breskens Veerhaven havenmond;3.552683;51.406387;27350;381200;DONAR_RD
7119;WESTSDE;Westerschelde;BRESKVHVN;Breskens Veerhaven;3.5506;51.404556;27200;381000;DONAR_RD
7120;WESTSDE;Westerschelde;BRESKVHVWT;Breskens veerhaven west (fort Frederik H;3.543343;51.40624;26700;381200;DONAR_RD
7121;WESTSDE;Westerschelde;BROUWPT;Brouwerplaat;3.949219;51.437129;55000;384000;DONAR_RD
7122;WESTSDE;Westerschelde;CADZD;Cadzand;3.376422;51.38019;15010;378610;DONAR_RD
7123;WESTSDE;Westerschelde;CADZD02;Cadzand, punt 02;3.368844;51.391038;14516;379831;DONAR_RD
7124;WESTSDE;Westerschelde;DREMPVVKNSE;Drempel van Valkenisse;4.137894;51.376368;68000;377000;DONAR_RD
7125;WESTSDE;Westerschelde;ELLWDELWDPDC;Ellewoutsdijk, Ellewoutsdijkpolder, Coud;3.777623;51.407913;43000;381000;DONAR_RD
7126;WESTSDE;Westerschelde;ELLWDHVN;Ellewoutsdijk haven;3.818265;51.386214;45775;378525;DONAR_RD
7127;WESTSDE;Westerschelde;ELLWDHVTE;Ellewoutsdijk haventje;3.817883;51.386883;45750;378600;DONAR_RD
7128;WESTSDE;Westerschelde;ELLWDILG;Ellewoutsdijk inlaag;3.806815;51.392344;44993;379224;DONAR_RD
7129;WESTSDE;Westerschelde;ELLWDK;Ellewoutsdijk;3.81747;51.386338;45720;378540;DONAR_RD
7130;WESTSDE;Westerschelde;ELLWDKRVDN;Ellewoutsdijk, Karrevelden;3.793591;51.399815;44091;380075;DONAR_RD
7131;WESTSDE;Westerschelde;ELLWDNKRVD;Ellewoutsdijk, Nieuw Karreveld;3.788814;51.402402;43765;380370;DONAR_RD
7132;WESTSDE;Westerschelde;ELLWDSOT;Ellewoutsdijk schor oost;3.835715;51.390718;47000;379000;DONAR_RD
7133;WESTSDE;Westerschelde;ELLWDTTWG;Ellewoutsdijk, Trenteweg;3.794992;51.404555;44200;380600;DONAR_RD
7134;WESTSDE;Westerschelde;ELLWDTTWNTBW;Ellewoutsdijk, Trenteweg, natuurbouw;3.799255;51.40049;44487;380141;DONAR_RD
7135;WESTSDE;Westerschelde;ELLWDZGBNDS;Ellewoutsdijk, zuidgors binnendijks;3.835044;51.392696;46958;379221;DONAR_RD
7136;WESTSDE;Westerschelde;ELLWDZGS;Ellewoutsdijk, zuidgors;3.837912;51.389498;47150;378861;DONAR_RD
7137;WESTSDE;Westerschelde;EMMDEMKK;Emmadorp, Emmakreek;4.16276;51.326087;69637;371378;DONAR_RD
7138;WESTSDE;Westerschelde;EMMDKNGEMPDR;Emmadorp, Koningin Emmapolder;4.146541;51.322517;68500;371000;DONAR_RD
7139;WESTSDE;Westerschelde;EVRGBI2A;Everingen boei 2A;3.745881;51.405852;40787;380820;DONAR_RD
7140;WESTSDE;Westerschelde;EVRGN02;Everingen, punt 02;3.807253;51.383853;45003;378279;DONAR_RD
7141;WESTSDE;Westerschelde;EVRGN03;Everingen, punt 03;3.731195;51.407667;39770;381045;DONAR_RD
7142;WESTSDE;Westerschelde;GASDM;Gasdam;4.204893;51.347633;72612;373726;DONAR_RD
7143;WESTSDE;Westerschelde;GATVBSLE;Gat van Borssele;3.758087;51.41229;41652;381517;DONAR_RD
7144;WESTSDE;Westerschelde;GATVOSNSE02;Gat van Ossenisse, punt 02;3.921259;51.376181;52920;377260;DONAR_RD
7145;WESTSDE;Westerschelde;GEULZMMN01;Geul Zimmerman, punt 01;4.161652;51.390377;69680;378530;DONAR_RD
7146;WESTSDE;Westerschelde;GEULZMMN02;Geul Zimmerman, punt 02;4.161992;51.390038;69703;378492;DONAR_RD
7147;WESTSDE;Westerschelde;GEULZMMN03;Geul Zimmerman, punt 03;4.161403;51.389484;69661;378431;DONAR_RD
7148;WESTSDE;Westerschelde;GRAAUWSPT;Graauwse Plaat;4.166485;51.361199;69962;375279;DONAR_RD
7149;WESTSDE;Westerschelde;GRAVPDBZLSHB;s-Gravenpolder, Biezelingse Ham binnend;3.922695;51.453585;53193;385867;DONAR_RD
7150;WESTSDE;Westerschelde;GRAVPDBZLSHM;s Gravenpolder, Biezelingse ham;3.925031;51.451214;53350;385600;DONAR_RD
7151;WESTSDE;Westerschelde;GRAVPDIDTTRN;s-Gravenpolder, industrieterrein;3.894017;51.453518;51200;385900;DONAR_RD
7152;WESTSDE;Westerschelde;GRIETHVN;Griete haven;3.885946;51.349118;50400;374300;DONAR_RD
7153;WESTSDE;Westerschelde;HANSWBIOHMG;Hansweert boei OHMG;3.990907;51.440935;57906;384367;DONAR_RD
7154;WESTSDE;Westerschelde;HANSWGL;Hansweert geul;4.014389;51.437015;59530;383900;DONAR_RD
7155;WESTSDE;Westerschelde;HANSWHVN;Hansweert haven;4.007609;51.445234;59076;384823;DONAR_RD
7156;WESTSDE;Westerschelde;HANSWHVSWF;Hansweert haven scheepswerf;4.00547;51.444103;58925;384700;DONAR_RD
7157;WESTSDE;Westerschelde;HANSWOVLBI28;Hansweert overloop boei 28;3.9035;51.365617;51660;376110;DONAR_RD
7158;WESTSDE;Westerschelde;HANSWT;Hansweert;4.007197;51.446461;59050;384960;DONAR_RD
7159;WESTSDE;Westerschelde;HANSWT02;Hansweert, punt 02;3.999224;51.447958;58499;385137;DONAR_RD
7160;WESTSDE;Westerschelde;HANSWVHVHVMD;Hansweert Voorhaven havenmond;4.011;51.439673;59300;384200;DONAR_RD
7161;WESTSDE;Westerschelde;HANSWVHVN;Hansweert Voorhaven;4.01294;51.446888;59450;385000;DONAR_RD
7162;WESTSDE;Westerschelde;HELLGSR;Hellegat schor;3.955152;51.367378;55260;376234;DONAR_RD
7163;WESTSDE;Westerschelde;HOEDKKKBI4;Hoedekenskerke boei 4;3.920807;51.425986;53000;382800;DONAR_RD
7164;WESTSDE;Westerschelde;HOEDKKKE;Hoedekenskerke;3.916413;51.419547;52680;382090;DONAR_RD
7165;WESTSDE;Westerschelde;HOEDKKKTHVN;Hoedekenskerke Tramhaven;3.917911;51.426579;52800;382870;DONAR_RD
7166;WESTSDE;Westerschelde;HOEDKKKVHVN;Hoedekenskerke Veerhaven;3.915231;51.420521;52600;382200;DONAR_RD
7167;WESTSDE;Westerschelde;HOEKVBLBI29;Hoek van Baarland boei 29;3.913095;51.379855;52360;377680;DONAR_RD
7168;WESTSDE;Westerschelde;HONTE;Honte;3.701808;51.417001;37750;382130;DONAR_RD
7169;WESTSDE;Westerschelde;HONTE01;Honte, punt 01;3.622735;51.431791;32291;383905;DONAR_RD
7170;WESTSDE;Westerschelde;HONTE02;Honte, punt 02;3.696972;51.428746;37444;383444;DONAR_RD
7171;WESTSDE;Westerschelde;HONTE04;Honte, punt 04;3.711595;51.407396;38406;381046;DONAR_RD
7172;WESTSDE;Westerschelde;HONTKLT;Honte Kaloot;3.708838;51.428369;38268;383383;DONAR_RD
7173;WESTSDE;Westerschelde;HOOFDPHPNMEB;Hoofdplaat, Hoofdplaat-Nummer Een, buite;3.614288;51.382335;31570;378419;DONAR_RD
7174;WESTSDE;Westerschelde;HOOFDPHPPDIL;Hoofdplaat, Hoofdplaatpolder inlaag;3.646594;51.375458;33800;377600;DONAR_RD
7175;WESTSDE;Westerschelde;HOOFDPHPPDR;Hoofdplaat, Hoofdplaatpolder;3.641945;51.368169;33457;376797;DONAR_RD
7176;WESTSDE;Westerschelde;HOOFDPLNSBTN;Hoofdplaat-Paulinaschor buiten;3.705199;51.359011;37837;375675;DONAR_RD
7177;WESTSDE;Westerschelde;HOOFDPPKK;Hoofdplaat, Plaskreek;3.672979;51.366076;35612;376513;DONAR_RD
7178;WESTSDE;Westerschelde;HOOFDPT;Hoofdplaat;3.672443;51.375752;35600;377590;DONAR_RD
7179;WESTSDE;Westerschelde;HOOFDPT04;Hoofdplaat, punt 04;3.56323;51.409385;28092;381515;DONAR_RD
7180;WESTSDE;Westerschelde;HOOGPTN;Hooge Platen;3.634278;51.396853;33000;380000;DONAR_RD
7181;WESTSDE;Westerschelde;KAMPKNEDPDR;Kampen, Kleine Eendragtpolder;3.94375;51.35777;54445;375181;DONAR_RD
7182;WESTSDE;Westerschelde;KAPLBK;Kapellebank;3.975181;51.458125;56850;386300;DONAR_RD
7183;WESTSDE;Westerschelde;KLOOSTZDHLGP;Kloosterzande, Hellegatpolder schor;3.951457;51.366128;55000;376100;DONAR_RD
7184;WESTSDE;Westerschelde;KLOOSTZDHLGS;Kloosterzande, Hellegat schor;3.953447;51.36769;55142;376271;DONAR_RD
7185;WESTSDE;Westerschelde;KONNSR;Konijnenschor;4.131445;51.360125;67520;375201;DONAR_RD
7186;WESTSDE;Westerschelde;KRUINGPPDR;Kruiningen Perkpolder (drempel);4.028847;51.420102;60500;382000;DONAR_RD
7187;WESTSDE;Westerschelde;KRUINGVHVHVM;Kruiningen Veerhaven havenmond;4.031347;51.432718;60700;383400;DONAR_RD
7188;WESTSDE;Westerschelde;KRUINGVHVN;Kruiningen Veerhaven;4.031973;51.435872;60750;383750;DONAR_RD
7189;WESTSDE;Westerschelde;LAGSGR;Lage Springer;3.721754;51.36307;39000;376100;DONAR_RD
7190;WESTSDE;Westerschelde;LAMSWDBI59;Lamswaarde boei 59;4.062862;51.372842;62770;376700;DONAR_RD
7191;WESTSDE;Westerschelde;LANDVSTGMDN;Land van Saeftinge midden;4.167098;51.358697;70000;375000;DONAR_RD
7192;WESTSDE;Westerschelde;LANDVSTGND;Land van Saeftinge noord;4.166617;51.376673;70000;377000;DONAR_RD
7193;WESTSDE;Westerschelde;LANDVSTGOT;Land van Saeftinge oost;4.210167;51.35914;73000;375000;DONAR_RD
7194;WESTSDE;Westerschelde;LANDVSTGWT;Land van Saeftinge west;4.138386;51.358392;68000;375000;DONAR_RD
7195;WESTSDE;Westerschelde;LANDVSTGZD;Land van Saeftinge zuid;4.167578;51.340721;70000;373000;DONAR_RD
7196;WESTSDE;Westerschelde;MIDDGBHDKKKE;Middelgat bij Hoedekenskerke;3.923524;51.428717;53195;383100;DONAR_RD
7197;WESTSDE;Westerschelde;MIDDPND;Middelplaat noord;3.798356;51.374031;44360;377200;DONAR_RD
7198;WESTSDE;Westerschelde;MIDDPSVK;Middelplaat stortvak;3.791536;51.359551;43850;375600;DONAR_RD
7199;WESTSDE;Westerschelde;MIDDPT;Middelplaat;3.800585;51.367767;44500;376500;DONAR_RD
7200;WESTSDE;Westerschelde;NIEUWDSKND;Nieuwdorp, Sloekreek noord;3.722446;51.482647;39352;389398;DONAR_RD
7201;WESTSDE;Westerschelde;NIEUWDSKZD;Nieuwdorp, Sloekreek zuid;3.718195;51.47293;39032;388324;DONAR_RD
7202;WESTSDE;Westerschelde;NIEUWDWHHVN;Nieuwdorp, Westhofhaven;3.724089;51.456614;39400;386500;DONAR_RD
7203;WESTSDE;Westerschelde;NIEUWESJLGTG;Nieuw- en Sint Joostland, Groote Gat;3.66902;51.465481;35597;387575;DONAR_RD
7204;WESTSDE;Westerschelde;NIEUWVBOBSD;Nieuwvliet-bad oost badstrand;3.454704;51.394463;20500;380050;DONAR_RD
7205;WESTSDE;Westerschelde;NIEUWVBZTPDN;Nieuwvliet Bad, Zwarte polder noordzijde;3.428966;51.391336;18700;379750;DONAR_RD
7206;WESTSDE;Westerschelde;NIEUWVBZTPDR;Nieuwvliet Bad, Zwarte polder;3.440667;51.386587;19500;379200;DONAR_RD
7207;WESTSDE;Westerschelde;NUMMEN;Nummer Een;3.598718;51.387321;30500;379000;DONAR_RD
7208;WESTSDE;Westerschelde;OOSTGT02;Oostgat, punt 02;3.417029;51.544493;18330;396805;DONAR_RD
7209;WESTSDE;Westerschelde;OSSDHVTSR;Ossendrecht haventje schor;4.27281;51.381333;77400;377400;DONAR_RD
7210;WESTSDE;Westerschelde;OSSNSE01;Ossenisse, punt 01;4.00192;51.41609;58619;381589;DONAR_RD
7211;WESTSDE;Westerschelde;OSSNSNPDSR;Ossenisse, Nijspolder schor;3.971906;51.401443;56500;380000;DONAR_RD
7212;WESTSDE;Westerschelde;OUDLDEVRGPDR;Oudelande, Everingepolder;3.857111;51.395497;48500;379500;DONAR_RD
7213;WESTSDE;Westerschelde;OVLVHWT;Overloop van Hansweert;3.965171;51.406297;56042;380549;DONAR_RD
7214;WESTSDE;Westerschelde;PAALHVN;Paal haven;4.110146;51.35404;66025;374550;DONAR_RD
7215;WESTSDE;Westerschelde;PAALSR;Paal schor;4.116279;51.349342;66443;374020;DONAR_RD
7216;WESTSDE;Westerschelde;PAALWSR;Paal west schor;4.095318;51.357923;65000;375000;DONAR_RD
7217;WESTSDE;Westerschelde;PASVBLD;Pas van Baarland;3.914722;51.391743;52500;379000;DONAR_RD
7218;WESTSDE;Westerschelde;PASVRLBI81A;Pas van Rilland boei 81A;4.212107;51.381411;73175;377475;DONAR_RD
7219;WESTSDE;Westerschelde;PASVRLD;Pas van Rilland;4.215125;51.389758;73400;378400;DONAR_RD
7220;WESTSDE;Westerschelde;PASVTNZBI10;Pas van Terneuzen boei 10;3.737812;51.375752;40150;377485;DONAR_RD
7221;WESTSDE;Westerschelde;PASVTNZBI18;Pas van Terneuzen, nabij boei 18;3.808874;51.35237;45040;374775;DONAR_RD
7222;WESTSDE;Westerschelde;PASVTNZN;Pas van Terneuzen;3.77561;51.367244;42760;376480;DONAR_RD
7223;WESTSDE;Westerschelde;PASVTNZN01;Pas van Terneuzen, punt 01;3.788739;51.357805;43651;375410;DONAR_RD
7224;WESTSDE;Westerschelde;PASVTNZN03;Pas van Terneuzen, punt 03;3.77969;51.353364;43010;374930;DONAR_RD
7225;WESTSDE;Westerschelde;PASVTNZN04;Pas van Terneuzen, punt 04;3.771794;51.3533;42460;374935;DONAR_RD
7226;WESTSDE;Westerschelde;PASVTNZN05;Pas van Terneuzen, punt 05;3.730267;51.371868;39615;377065;DONAR_RD
7227;WESTSDE;Westerschelde;PAULNPDR;Paulinapolder;3.722147;51.352286;39000;374900;DONAR_RD
7228;WESTSDE;Westerschelde;PERKPDBSD;Perkpolder badstrand;4.016577;51.402516;59610;380060;DONAR_RD
7229;WESTSDE;Westerschelde;PERKPDVHVHVM;Perkpolder Veerhaven havenmond;4.021466;51.402484;59950;380050;DONAR_RD
7230;WESTSDE;Westerschelde;PERKPDVHVN;Perkpolder Veerhaven;4.019378;51.400212;59800;379800;DONAR_RD
7231;WESTSDE;Westerschelde;PERKPDWODN;Perkpolder Walsoorden;4.017667;51.399742;59680;379750;DONAR_RD
7232;WESTSDE;Westerschelde;PLAATVBLD;Plaat van Baarland;3.871687;51.389393;49500;378800;DONAR_RD
7233;WESTSDE;Westerschelde;PLAATVBLD02;Plaat van Baarland, punt 02;3.869134;51.37929;49299;377680;DONAR_RD
7234;WESTSDE;Westerschelde;PLATVHT;Platen van Hulst;3.951202;51.374217;55000;377000;DONAR_RD
7235;WESTSDE;Westerschelde;RILLVKNSKK;Rilland, Vinkenissekreek;4.152907;51.418794;69125;381701;DONAR_RD
7236;WESTSDE;Westerschelde;RITTFRMKBSD;Ritthem Fort Rammekens badstrand;3.656732;51.452846;34710;386190;DONAR_RD
7237;WESTSDE;Westerschelde;RITTRMKHK;Ritthem, Rammekenshoek;3.641549;51.45324;33656;386259;DONAR_RD
7238;WESTSDE;Westerschelde;RITTRMKHSD;Ritthem, Rammekenshoek strand;3.646671;51.44874;34000;385750;DONAR_RD
7239;WESTSDE;Westerschelde;RITTRMKHSR;Ritthem, Rammekenshoek schor;3.657982;51.457082;34808;386659;DONAR_RD
7240;WESTSDE;Westerschelde;RITTSDPT;Ritthem, Scheldepoort (opspuiting);3.66903;51.466758;35601;387717;DONAR_RD
7241;WESTSDE;Westerschelde;RITTSHVCT;Ritthem, strand hoovercraft;3.684982;51.463243;36700;387300;DONAR_RD
7242;WESTSDE;Westerschelde;RITTSKM;Ritthem, spuikom;3.62115;51.443375;32212;385196;DONAR_RD
7243;WESTSDE;Westerschelde;RITTSR;Ritthem schor;3.659257;51.458369;34900;386800;DONAR_RD
7244;WESTSDE;Westerschelde;RUGVBLD;Rug van Baarland;3.946156;51.397531;54700;379600;DONAR_RD
7245;WESTSDE;Westerschelde;SAEFTGBI76;Saeftinge boei 76;4.218198;51.367987;73575;375975;DONAR_RD
7246;WESTSDE;Westerschelde;SARDGL;Sardijngeul;3.546057;51.445847;27000;385600;DONAR_RD
7247;WESTSDE;Westerschelde;SARDGL01;Sardijngeul, punt 01;3.560569;51.442784;28000;385234;DONAR_RD
7248;WESTSDE;Westerschelde;SARDGL02;Sardijngeul, punt 02;3.558819;51.443727;27881;385342;DONAR_RD
7249;WESTSDE;Westerschelde;SCHAARSKPT04;Schaar van Spijkerplaat, punt 04;3.566255;51.41213;28310;381815;DONAR_RD
7250;WESTSDE;Westerschelde;SCHAARSKPVSG;Schaar van Spijkerplaat bij Vlissingen;3.631218;51.430795;32878;383780;DONAR_RD
7251;WESTSDE;Westerschelde;SCHAARVDNBBH;Schaar van de Noord bij Bath;4.175944;51.387892;70670;378237;DONAR_RD
7252;WESTSDE;Westerschelde;SCHAARVDND;Schaar van de Noord;4.165254;51.378762;69909;377234;DONAR_RD
7253;WESTSDE;Westerschelde;SCHAARVVKNSE;Schaar van Valkenisse;4.079984;51.391916;64000;378800;DONAR_RD
7254;WESTSDE;Westerschelde;SCHAARVWDBIS;Schaar van Waarde boei SVW3;4.039058;51.415186;61200;381440;DONAR_RD
7255;WESTSDE;Westerschelde;SCHAARVWDE04;Schaar van Waarde, punt 04;4.045513;51.41081;61640;380945;DONAR_RD
7256;WESTSDE;Westerschelde;SCHAARVWDE05;Schaar van Waarde, punt 05;4.052721;51.41457;62149;381354;DONAR_RD
7257;WESTSDE;Westerschelde;SCHEURWT;Scheur west;3.269961;51.410155;7698;382152;DONAR_RD
7258;WESTSDE;Westerschelde;SCHORVBHK;Schor van Baalhoek;4.066295;51.368386;63000;376200;DONAR_RD
7259;WESTSDE;Westerschelde;SELNPDR;Selenapolder;4.20335;51.345135;72500;373450;DONAR_RD
7260;WESTSDE;Westerschelde;SLIKKVEVRGN;Slikken van Everingen;3.835868;51.386225;47000;378500;DONAR_RD
7261;WESTSDE;Westerschelde;SLUISSHPS;Sluissche Hompels;3.438824;51.429717;19500;384000;DONAR_RD
7262;WESTSDE;Westerschelde;SPEELMGT;Speelmansgat;4.109624;51.359879;66000;375200;DONAR_RD
7263;WESTSDE;Westerschelde;SPIJKPT04;Spijkerplaat, punt 04;3.562787;51.411851;28068;381790;DONAR_RD
7264;WESTSDE;Westerschelde;SPUISBH;Spuisluis Bath;4.232296;51.392627;74600;378700;DONAR_RD
7265;WESTSDE;Westerschelde;TERNZBI20;Terneuzen boei 20;3.8257;51.347427;46200;374200;DONAR_RD
7266;WESTSDE;Westerschelde;TERNZBIWPT2;Terneuzen boei WPT2;3.825578;51.350572;46199;374550;DONAR_RD
7267;WESTSDE;Westerschelde;TERNZBMHVHVM;Terneuzen Braakmanhaven havenmond;3.775999;51.352144;42750;374800;DONAR_RD
7268;WESTSDE;Westerschelde;TERNZBMHVN;Terneuzen Braakmanhaven;3.764104;51.343438;41900;373850;DONAR_RD
7269;WESTSDE;Westerschelde;TERNZMGRTPDR;Terneuzen, Margarethapolder (zeedijk);3.868221;51.336373;49136;372908;DONAR_RD
7270;WESTSDE;Westerschelde;TERNZMGRTPDS;Terneuzen, Margarethapolderse kreek;3.875127;51.340661;49627;373375;DONAR_RD
7271;WESTSDE;Westerschelde;TERNZN;Terneuzen;3.820024;51.337101;45780;373060;DONAR_RD
7272;WESTSDE;Westerschelde;TERNZNNZPDR1;Terneuzen, Nieuw Neuzenpolder I (DOW);3.748971;51.343873;40847;373922;DONAR_RD
7273;WESTSDE;Westerschelde;TERNZNNZPDR2;Terneuzen, Nieuw Neuzenpolder II (DOW);3.743509;51.344425;40468;373992;DONAR_RD
7274;WESTSDE;Westerschelde;TERNZOBTHVN;Terneuzen Oostbuitenhaven;3.819458;51.341049;45750;373500;DONAR_RD
7275;WESTSDE;Westerschelde;TERNZSCPX;Terneuzen, sluiscomplex;3.815548;51.33779;45470;373143;DONAR_RD
7276;WESTSDE;Westerschelde;TERNZSDSGDW;Terneuzen, scheldesteiger bij DOW;3.788685;51.3513;43631;374687;DONAR_RD
7277;WESTSDE;Westerschelde;TERNZSKM;Terneuzen, spuikom;3.813028;51.326423;45267;371883;DONAR_RD
7278;WESTSDE;Westerschelde;TERNZVHVN;Terneuzen Veerhaven;3.827319;51.342054;46300;373600;DONAR_RD
7279;WESTSDE;Westerschelde;TERNZVSHVOTL;Terneuzen vissershaven oosterlijke pier;3.83022;51.341193;46500;373500;DONAR_RD
